today,general_infoq5_organization,general_infoq1_province,general_infoq2_district,s2_cash_distribution_processq2_1_do_u_think_gave_right_people,s2_cash_distribution_processq2_3_how_mach_cash,s2_cash_distribution_processq2_5_travel_more_than_1_hour,s2_cash_distribution_processq2_6_feel_unsafe_when_travelling,s3_use_of_cash_assistanceq3_4_cash_improved_wellbeing_ur_hhd,s3_use_of_cash_assistanceq3_5_1_food,s3_use_of_cash_assistanceq3_5_2_kitchen_items_nfis,s3_use_of_cash_assistanceq3_5_3_hygiene_items_nfis,s3_use_of_cash_assistanceq3_5_4_clothes_nfis,s3_use_of_cash_assistanceq3_5_5_blankets_nfis,s3_use_of_cash_assistanceq3_5_6_rent,s3_use_of_cash_assistanceq3_5_7_shelter_repair,s3_use_of_cash_assistanceq3_5_8_health,s3_use_of_cash_assistanceq3_5_9_transportation,s3_use_of_cash_assistanceq3_5_10_utillites,s3_use_of_cash_assistanceq3_5_11_debt_repayment,s3_use_of_cash_assistanceq3_5_12_education,s3_use_of_cash_assistanceq3_5_13_saved,s5_multi_sector_outcome_indexq5_4_debt_compared,@_uuid,CSI,rCSI_newThreshold,FCS,FCS_Level,FCS_rCSI
2017-09-06,PIN,Samangan,Aybak,yes,18000,no,yes,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,,,,,less,eb7bdd43-aa5f-4c98-9ce4-34a22443dc74,7,2,42.5,3,3
2017-09-06,PIN,Samangan,Aybak,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,,,,,more,4db94006-dfcf-4969-b946-55eefbd71eec,7,2,38.5,2,2
2017-09-06,PIN,Samangan,Aybak,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,,,,,,,same,4792bd4b-c180-4a5e-b2a5-770143f1f7fa,7,2,31,2,2
2017-09-06,PIN,Samangan,Aybak,yes,18000,no,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,less,53831615-ede2-41ac-8616-413ea9cd5920,7,2,22,1,1
2017-09-06,PIN,Samangan,Aybak,yes,18000,no,no,yes_improved_a_lot,almost_all,,,,,,,,,,,,,more,2de9f6a6-9ad2-46c4-bc4d-a8910f1cb81c,13,1,38,2,1
2017-09-06,PIN,Samangan,Aybak,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,,,,,,,same,80d0853b-962c-472e-890d-94ce4966cc50,7,2,35.5,2,2
2017-09-06,PIN,Samangan,Aybak,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,,,,,,,more,7b9d065c-5ecb-432f-96df-4431908cfb2a,6,2,43.5,3,3
2017-09-07,ACTED,Baghlan,Pul_e_khumri,yes,18000,no,no,yes_improved_a_lot,,,,,,less_than_half,,almost_nothing,,,more_than_half,,,less,90268172-3c94-41ca-bdc8-612f338942ff,6,2,36,2,2
2017-09-07,ACTED,Baghlan,Pul_e_khumri,yes,18000,no,yes,yes_improved_a_lot,less_than_half,,,,,,,less_than_half,,,less_than_half,,,less,81779840-69ad-4a59-ba32-4b38169ca2bd,5,2,34.5,2,2
2017-09-07,ACTED,Badakhshan,Fayzabad,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,less_than_half,,,less,1b0808e8-537d-423d-8752-f0a4155e06a6,11,1,49,3,2
2017-09-07,ACTED,Badakhshan,Fayzabad,yes,18000,no,yes,yes_improved_a_lot,more_than_half,,,,,,,,,less_than_half,,,,same,fd852dab-4205-4dce-8f8c-7af982693c5e,5,2,56,3,3
2017-09-07,ACTED,Badakhshan,Fayzabad,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,almost_nothing,,almost_nothing,,less_than_half,,,,same,c761e217-d2c4-4385-af09-27b516b49f63,13,1,54.5,3,2
2017-09-07,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,,,,less,4095893d-a1cd-4d77-8a19-93bb9a60f362,2,3,47.5,3,3
2017-09-07,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,,,less,4a189915-d0f6-4185-a3a2-0f99a3f4ed0c,2,3,34.5,2,3
2017-09-07,PIN,Samangan,Aybak,yes,18000,no,no,yes_improved_a_lot,,,,,,less_than_half,,,,,less_than_half,,,less,1b34ea2d-a2ab-4f41-b8cc-7ffc575fc5a1,7,2,31.5,2,2
2017-09-07,PIN,Samangan,Aybak,yes,18000,yes,no,yes_improved_a_lot,,,,,,,,almost_all,,,less_than_half,,,same,07f8a273-f012-4e45-bb33-a670f14a16b7,7,2,39.5,2,2
2017-09-07,PIN,Samangan,Aybak,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,,,,,same,a12e7d65-3bef-4ff6-8ead-33ee3990887d,7,2,43,3,3
2017-09-07,PIN,Samangan,Aybak,yes,18000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,,,,,less_than_half,,,,same,ce512da3-da0e-412a-b6f2-7d3a9d477502,7,2,49.5,3,3
2017-09-07,PIN,Samangan,Aybak,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,,,,,same,41444e34-3d44-4467-b0de-021861aee13d,7,2,44.5,3,3
2017-09-07,PIN,Samangan,Aybak,yes,18000,no,no,yes_improved_a_lot,,less_than_half,,,less_than_half,,,less_than_half,,,,,,same,d2e903e7-a3f4-49a5-8d3e-4c9a71901c8a,7,2,60.5,3,3
2017-09-07,PIN,Samangan,Aybak,yes,18000,no,no,yes_improved_a_lot,,less_than_half,,,,less_than_half,,,,more_than_half,,,,less,66761e52-af8a-44db-9ff3-be4e31190dde,7,2,53.5,3,3
2017-09-07,ACTED,Badakhshan,Fayzabad,yes,18000,no,no,yes_improved_a_lot,less_than_half,,less_than_half,less_than_half,,,,,,,,,,less,019720aa-e401-4543-af43-672472bceb6a,2,3,73,3,3
2017-09-07,ACTED,Badakhshan,Fayzabad,yes,18000,no,yes,yes_improved_a_lot,less_than_half,,less_than_half,,,almost_nothing,,,,,,,,less,a3ba115c-fdec-4226-8a28-214132e5585b,6,2,61,3,3
2017-09-07,ACTED,Kunduz,Emam_saheb,yes,18000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,less,b73a6b0b-8e4c-4914-8993-93bcdbd7f8f1,2,3,32.5,2,3
2017-09-07,ACTED,Kunduz,Emam_saheb,yes,18000,yes,yes,yes_improved_a_lot,more_than_half,,,less_than_half,,,,,,,,,,same,923c51f3-31fd-495c-a4bd-3c7df01dbc28,2,3,47.5,3,3
2017-09-07,ACTED,Kunduz,Emam_saheb,no_some_richer_households_got_assistance,18000,yes,no,yes_improved_a_little,more_than_half,,,,,less_than_half,,less_than_half,,,,,,less,d2045275-c777-472b-a480-41ab24019be4,2,3,66.5,3,3
2017-09-07,ACTED,Kunduz,Emam_saheb,yes,18000,yes,no,yes_improved_a_lot,less_than_half,,,,more_than_half,,,,,,,,,less,284e4765-67a5-4295-9eed-d4b745d3bdb8,1,3,59.5,3,3
2017-09-07,ACTED,Kunduz,Emam_saheb,yes,18000,yes,yes,yes_improved_a_little,less_than_half,,,less_than_half,more_than_half,,,,,,,,,same,229ec893-a95d-40e7-a151-0ccaa05f20f3,3,3,49,3,3
2017-09-07,ACTED,Kunduz,Emam_saheb,yes,18000,yes,yes,yes_improved_a_little,,,,,,,,more_than_half,,,less_than_half,,,same,a352ba71-220b-49d1-b70f-1e98661aca16,2,3,33.5,2,3
2017-09-07,ACTED,Kunduz,Emam_saheb,yes,18000,yes,yes,yes_improved_a_little,,more_than_half,,,less_than_half,,,,,,,,,less,34fb9209-bbc2-4c1a-b40f-719064d3bea8,2,3,66.5,3,3
2017-09-07,ACTED,Kunduz,Emam_saheb,yes,18000,yes,no,yes_improved_a_little,more_than_half,,,,,,,,,less_than_half,,,,less,66aff4c0-92a4-44ba-9260-5812b567c84a,2,3,35,2,3
2017-09-07,ACTED,Kunduz,Emam_saheb,yes,18000,yes,yes,yes_improved_a_little,,,,,less_than_half,,more_than_half,,,,,,,less,e9219385-51e1-4723-83a1-adb176c58ad4,1,3,46,3,3
2017-09-07,ACTED,Kunduz,Emam_saheb,yes,18000,yes,yes,yes_improved_a_little,,,,less_than_half,,,,more_than_half,,less_than_half,,,,less,b8865474-1111-46c7-adab-f5fb5afaec65,7,2,20.5,1,1
2017-09-07,ACTED,Kunduz,Emam_saheb,yes,18000,yes,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,less,bb2de519-4d06-4ad1-9174-4aea0789ef7f,2,3,32.5,2,3
2017-09-07,ACTED,Badakhshan,Fayzabad,yes,18000,no,no,yes_improved_a_lot,almost_nothing,,,,,,,,,,more_than_half,,,less,55ed3893-67cd-4b31-b188-49168a864f89,10,1,52,3,2
2017-09-07,ACTED,Badakhshan,Fayzabad,yes,18000,no,yes,yes_improved_a_little,less_than_half,,,,,,,,,,more_than_half,,,less,991066ff-6026-4756-8e65-a49c49a6c8df,17,1,49,3,2
2017-09-07,ACTED,Badakhshan,Fayzabad,yes,18000,no,no,yes_improved_a_lot,,,,,,,,,,,almost_all,,,less,81417984-a840-4096-b61c-8f257809e050,10,1,50.5,3,2
2017-09-07,ACTED,Badakhshan,Fayzabad,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,,,,more_than_half,,,less,2f7f0ef3-2ad7-4268-b20c-994ec43446ff,9,2,62.5,3,3
2017-09-07,ACTED,Badakhshan,Fayzabad,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,less_than_half,,,,same,91e591bf-598e-4e9e-a590-906b05565fb2,4,2,53.5,3,3
2017-09-07,DRC,Kabul,Surobi,yes,11000,no,no,yes_improved_a_lot,more_than_half,almost_nothing,,,,,less_than_half,almost_nothing,,almost_nothing,,,,more,df45b815-5bd1-42d2-940d-cf4f42abdc25,5,2,30.5,2,2
2017-09-10,ACTED,Kunduz,Emam_saheb,yes,18000,yes,yes,yes_improved_a_little,,,,,,,more_than_half,less_than_half,,,,,,same,68ced642-3f5c-478c-a69a-7a486e51f874,2,3,20,1,2
2017-09-10,ACTED,Kunduz,Emam_saheb,yes,18000,yes,no,yes_improved_a_little,more_than_half,,,,,less_than_half,,less_than_half,,,,,,more,2ce5a8d1-ae71-4665-bd11-35a642b14f54,3,3,37.5,2,3
2017-09-10,ACTED,Kunduz,Emam_saheb,no_some_richer_households_got_assistance,18000,yes,no,yes_improved_a_little,more_than_half,,,less_than_half,,less_than_half,,,,,,,,same,8a10d946-a3d2-45f1-8f9d-beeeee4c73bc,3,3,39.5,2,3
2017-09-10,ACTED,Kunduz,Emam_saheb,no_some_richer_households_got_assistance,18000,yes,no,yes_improved_a_little,more_than_half,,,,,less_than_half,,less_than_half,,,,,,less,103f2ad7-8ef6-48ec-89f3-892e58a6c89a,2,3,39.5,2,3
2017-09-10,ACTED,Kunduz,Emam_saheb,yes,18000,yes,no,yes_improved_a_lot,,,,,less_than_half,,,,,,more_than_half,,,less,3213b300-72c0-4b03-b93b-f484c18edec0,2,3,36.5,2,3
2017-09-10,ACTED,Badakhshan,Baharak_(Badakhshan),yes,18000,yes,no,yes_improved_a_little,less_than_half,,,,,,,more_than_half,,,,,,more,13b432ed-4648-4b33-86f2-e52936a5147a,10,1,56,3,2
2017-09-10,ACTED,Badakhshan,Baharak_(Badakhshan),yes,18000,yes,no,yes_improved_a_little,more_than_half,,,,,,,,,,,,,more,dcc15ee3-333e-4b1c-a116-ba0b2c483dff,20,1,47.5,3,2
2017-09-10,ACTED,Badakhshan,Baharak_(Badakhshan),yes,18000,yes,no,yes_improved_a_little,more_than_half,,,,,less_than_half,,,,,,,,same,e8bdd5f6-cb2e-46d8-abd4-849cbd12f505,5,2,76,3,3
2017-09-10,ACTED,Badakhshan,Baharak_(Badakhshan),no_some_richer_households_got_assistance,18000,yes,no,yes_improved_a_lot,more_than_half,,,,,,,,,,,,,more,ca139938-c04f-4c77-bf54-d26d066178ca,11,1,44.5,3,2
2017-09-10,ACTED,Badakhshan,Baharak_(Badakhshan),yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,more_than_half,,,same,4773acf5-ae7f-4d47-8d0f-4dc8e31519fa,5,2,55.5,3,3
2017-09-10,ACTED,Badakhshan,Baharak_(Badakhshan),yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,,,,,,more_than_half,,,more,d02ba347-639d-4c2c-9c89-e7a36c79f41d,3,3,57,3,3
2017-09-10,ACTED,Badakhshan,Baharak_(Badakhshan),yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,almost_nothing,less_than_half,,,more,6b0ad559-4476-4ead-a75e-6da1e349037e,7,2,58,3,3
2017-09-10,ACTED,Badakhshan,Baharak_(Badakhshan),yes,18000,no,no,yes_improved_a_little,more_than_half,,,,,,,almost_nothing,,less_than_half,,,,same,025a8fce-45ae-4eaa-b3a8-9aa082199614,4,2,73.5,3,3
2017-09-10,ACTED,Badakhshan,Baharak_(Badakhshan),yes,18000,yes,no,yes_improved_a_lot,,,,,,,,,almost_nothing,,almost_all,,,same,3e61b56a-1bf4-4862-a6ee-023afaafed4f,12,1,55,3,2
2017-09-10,ACTED,Badakhshan,Baharak_(Badakhshan),yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,,,,same,b6396f00-97f1-4728-9631-5a2c7ae63a36,2,3,69,3,3
2017-09-10,DRC,Kabul,Surobi,yes,11000,no,no,yes_improved_a_lot,more_than_half,,,almost_nothing,,less_than_half,,,,,less_than_half,,,more,1f0cfff8-265d-4486-a6a7-8bbf68604a6f,14,1,42.5,3,2
2017-09-10,DRC,Kabul,Surobi,yes,11000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,less_than_half,,,,almost_nothing,,,more,81b3da7b-b5a1-4281-835d-c3cc53fa754d,12,1,51.5,3,2
2017-09-10,DRC,Kabul,Surobi,yes,11000,no,no,yes_improved_a_little,more_than_half,less_than_half,,almost_nothing,,,,,,,less_than_half,,,more,960c50fc-82b1-45a0-ba10-966c521b2648,3,3,42.5,3,3
2017-09-11,ACTED,Baghlan,Pul_e_khumri,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,almost_nothing,,less_than_half,less_than_half,,,same,4bd23dff-eeb7-4cc0-b567-936adc613df5,5,2,36.5,2,2
2017-09-11,ACTED,Baghlan,Pul_e_khumri,yes,18000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,almost_nothing,,less_than_half,,,,more,db7f98ed-b129-4dd0-9b26-d6844b69de38,4,2,42.5,3,3
2017-09-11,DRC,Kabul,Kabul,yes,20000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,less_than_half,,more_than_half,,,,,,less,b73ae761-ac38-4ce3-ab6a-a50a35eb15df,37,1,37.5,2,1
2017-09-11,DRC,Kabul,Kabul,yes,20000,no,no,yes_improved_a_little,less_than_half,less_than_half,less_than_half,less_than_half,,less_than_half,,more_than_half,,,less_than_half,,,same,3bd02e65-09be-4f39-8d01-3aaa7b9eec85,15,1,47,3,2
2017-09-11,DRC,Kabul,Kabul,yes,20000,yes,no,yes_improved_a_little,less_than_half,,,,,,,,,,more_than_half,,,less,5c40e935-6cdf-4747-bd03-24283608943f,16,1,19.5,1,1
2017-09-11,DRC,Kabul,Kabul,no_some_needy_people_did_not_get_assistance,20000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,more_than_half,,,,,,same,bef87b0c-a7ca-4a7f-840c-84e0037b1947,20,1,27.5,1,1
2017-09-11,DRC,Kabul,Kabul,no_some_needy_people_did_not_get_assistance,20000,no,no,no_it_did_not_make_a_difference,less_than_half,,,,,less_than_half,,more_than_half,,,less_than_half,,,more,224fc8d3-8f8c-4e27-9b38-2c56caeb2aeb,20,1,35,2,1
2017-09-11,DRC,Kabul,Kabul,no_some_needy_people_did_not_get_assistance,20000,yes,no,yes_improved_a_little,less_than_half,less_than_half,,almost_nothing,,less_than_half,,less_than_half,,,,,,same,e316157c-c843-4ff1-ac02-799b08854da8,9,2,20.5,1,1
2017-09-11,DRC,Kabul,Surobi,yes,11000,no,yes,no_it_did_not_make_a_difference,,,,,,,almost_all,,,,,,,more,bb235f43-1002-4b60-aad7-3845c4ace424,11,1,55.5,3,2
2017-09-11,DRC,Kabul,Surobi,yes,11000,no,no,no_it_did_not_make_a_difference,more_than_half,less_than_half,less_than_half,,less_than_half,,,,,,,,,more,ce179303-ab30-4cfa-b6f4-2a6965918f3a,1,3,57.5,3,3
2017-09-11,DRC,Kabul,Surobi,yes,11000,no,no,yes_improved_a_little,more_than_half,,more_than_half,less_than_half,,,,,,,,,,more,1cc4c7e0-9d6b-444d-865e-8e5ad9079eb7,8,2,33.5,2,2
2017-09-11,DRC,Kabul,Surobi,yes,11000,no,no,yes_improved_a_lot,more_than_half,almost_nothing,,almost_nothing,almost_nothing,,,,,,,,,more,1ccfd741-7812-4719-bd64-e54287387c27,8,2,42.5,3,3
2017-09-11,DRC,Kabul,Surobi,yes,11000,no,no,no_it_did_not_make_a_difference,more_than_half,less_than_half,,less_than_half,almost_nothing,,,,,,,,,more,6b4130bb-aa0e-4b34-b6fb-55b7b2f23848,11,1,53.5,3,2
2017-09-11,DRC,Kabul,Surobi,yes,11000,no,no,no_it_did_not_make_a_difference,less_than_half,almost_nothing,,,,,less_than_half,,,,almost_nothing,,,more,29bd39de-312a-4d4f-80fb-fe78627064bd,8,2,40.5,2,2
2017-09-11,DRC,Kabul,Surobi,yes,11000,no,no,yes_improved_a_little,less_than_half,,,almost_nothing,,,,,,,,,,more,7db2dfa4-f478-41ea-9e0d-091023d46c03,8,2,35.5,2,2
2017-09-12,DRC,Kabul,Kabul,yes,20000,yes,no,yes_improved_a_little,less_than_half,,,,,,,more_than_half,,,,,,more,f85a42d3-b6fd-4082-9b4d-96ced6649db3,19,1,6.5,1,1
2017-09-12,DRC,Kabul,Kabul,no_some_needy_people_did_not_get_assistance,20000,yes,yes,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,,,,less_than_half,,,more,a19e775d-10b8-4c0f-af85-fbdb20f5ecc2,5,2,14,1,1
2017-09-12,DRC,Kabul,Kabul,no_some_needy_people_did_not_get_assistance,20000,no,no,yes_improved_a_little,less_than_half,less_than_half,less_than_half,less_than_half,,less_than_half,,more_than_half,,,more_than_half,,,more,80fb9e9f-a51a-42ad-a66f-e96464993264,15,1,36.5,2,1
2017-09-12,DRC,Kabul,Bagrami,no_some_needy_people_did_not_get_assistance,20000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,less_than_half,,more_than_half,,,more_than_half,,,same,1be93d3f-d9c2-4313-8aed-91ebfe6e0664,11,1,28.5,2,1
2017-09-12,PIN,Samangan,Aybak,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,same,671b9750-41ac-4b56-a0d4-0d90d9b79eb0,10,1,40,2,1
2017-09-12,PIN,Samangan,Aybak,yes,30000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,,,more_than_half,,,,,,less,4ec482e3-72bf-43a4-9e84-df2df3ee2aa4,7,2,37.5,2,2
2017-09-12,PIN,Samangan,Aybak,yes,30000,no,no,yes_improved_a_lot,more_than_half,less_than_half,,,,,,less_than_half,,,,,,same,92dbf4c1-6076-4c5b-bbbd-2d77f8af6e00,7,2,42,2,2
2017-09-12,PIN,Samangan,Aybak,yes,30000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,,,,,,more_than_half,,,less,27394a43-f5ca-4953-ac01-311a807d9e83,7,2,39.5,2,2
2017-09-12,PIN,Samangan,Aybak,yes,30000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,less_than_half,,,more_than_half,,,,,,same,6fce207d-9f41-4f6b-a709-57ead77c8c29,7,2,46.5,3,3
2017-09-12,PIN,Samangan,Aybak,yes,30000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,more_than_half,,,,,,less,0fc4f530-8921-4df6-a234-c4c7a685b7b2,11,1,22,1,1
2017-09-13,PIN,Jawzjan,Shiberghan,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,,,more_than_half,,,,,,same,d1276614-2f21-4b4f-8a52-e750697c43ba,8,2,42.5,3,3
2017-09-13,PIN,Jawzjan,Shiberghan,yes,14000,no,no,yes_improved_a_lot,less_than_half,more_than_half,,,,,,less_than_half,,,,,,less,1c1e399a-f07d-4952-896b-741d18416701,7,2,42.5,3,3
2017-09-13,PIN,Jawzjan,Shiberghan,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,,,,,,,,,more,2c936a34-594c-4280-8eb0-e2adf9196d94,7,2,40.5,2,2
2017-09-13,PIN,Jawzjan,Shiberghan,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,more_than_half,,,,,,,,same,de8ae82c-f6f6-446b-8524-320c2f925b38,7,2,44.5,3,3
2017-09-13,PIN,Jawzjan,Shiberghan,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,more_than_half,,,,,,same,ea251da2-cae9-40a8-877b-1ed169d6b0d5,7,2,45.5,3,3
2017-09-13,PIN,Jawzjan,Shiberghan,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,,,,same,1eee1dc7-5154-4cbb-83b7-1bb51b296a72,7,2,46.5,3,3
2017-09-13,PIN,Jawzjan,Shiberghan,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,more_than_half,,,less,b8f21d3f-12b6-4d64-b4ab-83ae3abc8e03,7,2,40.5,2,2
2017-09-13,PIN,Jawzjan,Shiberghan,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,more_than_half,,,,,,same,a0030305-a523-4503-81cc-8cfadba20221,7,2,37.5,2,2
2017-09-13,PIN,Jawzjan,Shiberghan,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,more_than_half,,,less,a19e70a0-8c6e-43cc-ae25-576c23d16f80,7,2,48.5,3,3
2017-09-13,PIN,Jawzjan,Shiberghan,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,,,,,same,b2d4aca1-f657-4005-9998-695966dde56b,7,2,38.5,2,2
2017-09-13,DRC,Parwan,Charikar,yes,30000,no,yes,yes_improved_a_little,more_than_half,,,almost_nothing,almost_nothing,,,almost_nothing,,,,,,more,b0e8a74f-276b-4339-b2a9-bb3b5cf2cae8,8,2,18.5,1,1
2017-09-14,ACTED,Faryab,Maymana,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,less_than_half,,less_than_half,,,less,892c0da1-65b0-4c2b-8476-fc6788707c79,8,2,34.5,2,2
2017-09-14,ACTED,Faryab,Maymana,yes,14000,yes,no,yes_improved_a_lot,more_than_half,,,,,,,,,,,,,same,0722c1a5-2a58-4555-90c8-8dc18c9444c4,2,3,10.5,1,2
2017-09-14,ACTED,Faryab,Khwaja_Sabz_Posh,yes,14000,no,no,yes_improved_a_little,more_than_half,,,,,,,,,,,,,same,d336d465-ec7f-4bb2-84c4-e8570a40ec1b,2,3,10.5,1,2
2017-09-14,ACTED,Faryab,Khwaja_Sabz_Posh,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,,,,,,,,,same,f0a6d12b-34c2-4976-8ec8-85fab96f3754,1,3,20,1,2
2017-09-14,ACTED,Faryab,Maymana,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,,,,,,,,,same,4c1489b3-6f0d-4363-874e-cdb60d748cfb,4,2,11,1,1
2017-09-14,ACTED,Faryab,Maymana,yes,14000,no,no,yes_improved_a_little,less_than_half,less_than_half,,,,less_than_half,,,,,,,,same,50e35733-6a7a-4aee-915e-fe5fdeed0a14,1,3,14,1,2
2017-09-14,ACTED,Faryab,Maymana,yes,14000,yes,no,yes_improved_a_lot,more_than_half,,,,,,,,,,,,,same,aa9bc216-6343-4ffd-9f5c-78ab4049703b,6,2,11,1,1
2017-09-14,ACTED,Faryab,Maymana,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,less_than_half,,less_than_half,,,less,cf2a2bfe-f3c4-485c-a5a1-f991e4937faa,8,2,34.5,2,2
2017-09-14,ACTED,Faryab,Maymana,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,less_than_half,,less_than_half,,,,,,more,169151bc-3322-4540-afcc-186f2d9aa457,3,3,35.5,2,3
2017-09-14,ACTED,Faryab,Maymana,yes,14000,no,no,yes_improved_a_lot,almost_nothing,,,less_than_half,,less_than_half,,almost_nothing,,,less_than_half,,,less,9c15246b-4c2c-4219-826f-8ab070c96de1,5,2,36,2,2
2017-09-14,ACTED,Faryab,Maymana,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,,,,more,61d2fa00-4c34-4286-82f4-0c167581332e,8,2,41.5,2,2
2017-09-14,ACTED,Faryab,Maymana,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,,,,more,8c60462b-2492-4f36-b684-58cab853a0de,8,2,38.5,2,2
2017-09-14,ACTED,Faryab,Maymana,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,less_than_half,,,more,81a2e768-52a2-4a95-aa82-76e2de063f08,6,2,45.5,3,3
2017-09-14,PIN,Samangan,Aybak,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,same,93265662-28fc-4733-8a10-3638d62e7746,7,2,37.5,2,2
2017-09-14,PIN,Samangan,Aybak,yes,30000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,,,,,,same,82ff038f-9565-45fb-8176-690da8a0d9db,7,2,44.5,3,3
2017-09-14,PIN,Samangan,Aybak,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,,,less_than_half,less_than_half,,,less,a776c36e-8523-4fcc-82ac-f26e7f110384,7,2,43,3,3
2017-09-14,PIN,Samangan,Aybak,yes,30000,no,yes,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,more_than_half,,,less,fd785051-66c8-4282-b4da-bbcc3cd1328b,7,2,37.5,2,2
2017-09-14,PIN,Samangan,Aybak,yes,30000,no,no,yes_improved_a_lot,less_than_half,,,,,,more_than_half,less_than_half,,,,,,less,b19d4075-d07d-473b-abb0-6429d9310a61,7,2,40,2,2
2017-09-14,PIN,Samangan,Aybak,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,,,less,2e7d98e1-3d36-44b3-b269-1b5d902d40ac,9,2,38.5,2,2
2017-09-16,DRC,Hirat,Hirat,yes,26000,yes,no,yes_improved_a_lot,less_than_half,,,,,almost_nothing,,less_than_half,,,less_than_half,,,same,f76963f5-4391-4a9b-b1a2-f139987f8a65,25,1,11,1,1
2017-09-17,DRC,Hirat,Injil,yes,26000,no,no,yes_improved_a_lot,,,,,,,,almost_all,,,,,,less,06d9f65b-65e5-4950-b299-4aeda986a826,12,1,23,1,1
2017-09-17,DRC,Hirat,Injil,yes,26000,no,yes,yes_improved_a_lot,almost_nothing,,,,,,,more_than_half,,,less_than_half,,,more,981911a0-615d-47f9-97fd-64eb127807bf,5,2,26,1,1
2017-09-17,DRC,Hirat,Injil,yes,26000,no,no,yes_improved_a_lot,almost_nothing,,,,,less_than_half,,less_than_half,,,less_than_half,,,less,590a61a0-9791-4d7a-99e7-b7f6aebb513a,9,2,22,1,1
